"Fine sandy loam"||"149614926"|"152160106"
"Sandy clay loam"||"149614927"|"152160107"
"Loam"||"149614928"|"152160108"
"Loam"||"149614929"|"152160109"
"Sandy clay loam"||"149614930"|"152160110"
"Clay loam"||"149614931"|"152160111"
"Clay"||"149614932"|"152160112"
"Clay loam"||"149614933"|"152160113"
"Clay loam"||"149614941"|"152160121"
"Sandy clay loam"||"149614942"|"152160122"
"Loam"||"149614943"|"152160123"
"Loam"||"149614938"|"152160118"
"Fine sandy loam"||"149614939"|"152160119"
"Sandy loam"||"149614940"|"152160120"
|"Bedrock"|"149614937"|"152160117"
"Fine sandy loam"||"149614944"|"152160124"
"Fine sandy loam"||"149614945"|"152160125"
"Loam"||"149614946"|"152160126"
"Loam"||"149614947"|"152160127"
"Clay loam"||"149614952"|"152160132"
"Sandy clay loam"||"149614953"|"152160133"
"Sandy loam"||"149614954"|"152160134"
"Loam"||"149614955"|"152160135"
"Loamy sand"||"149614956"|"152160136"
"Sandy loam"||"149614957"|"152160137"
"Loam"||"149614948"|"152160128"
"Fine sandy loam"||"149614949"|"152160129"
"Sandy clay loam"||"149614950"|"152160130"
"Fine sandy loam"||"149614951"|"152160131"
"Fine sandy loam"||"149612722"|"152157890"
"Sandy loam"||"149612723"|"152157891"
"Loam"||"149612724"|"152157892"
"Sandy loam"||"149612729"|"152157897"
"Sandy loam"||"149612730"|"152157898"
"Fine sandy loam"||"149612731"|"152157899"
"Sandy loam"||"149612725"|"152157893"
"Loam"||"149612726"|"152157894"
"Sandy loam"||"149612727"|"152157895"
"Fine sandy loam"||"149612728"|"152157896"
"Sandy loam"||"149612738"|"152157906"
"Sandy loam"||"149612739"|"152157907"
"Loam"||"149612740"|"152157908"
"Loam"||"149612741"|"152157909"
"Loam"||"149612742"|"152157910"
"Loam"||"149612734"|"152157902"
"Clay loam"||"149612735"|"152157903"
"Clay loam"||"149612736"|"152157904"
"Loam"||"149612737"|"152157905"
"Loam"||"149612732"|"152157900"
"Loam"||"149612733"|"152157901"
|"Bedrock"|"149612743"|"152157911"
"Fine sandy loam"||"149612744"|"152157912"
