15|30|46|203|203|203|"Wet"|"259462773"|"164725497"
0|0|0|15|30|46|"Moist"|"259462771"|"164725492"
15|30|46|203|203|203|"Wet"|"259462771"|"164725493"
0|0|0|15|30|46|"Moist"|"259462770"|"164725490"
15|30|46|203|203|203|"Wet"|"259462770"|"164725491"
0|0|0|15|30|46|"Moist"|"259462769"|"164725488"
15|30|46|203|203|203|"Wet"|"259462769"|"164725489"
0|0|0|0|15|30|"Moist"|"259462776"|"164725502"
0|15|30|203|203|203|"Wet"|"259462776"|"164725503"
0|0|0|0|15|30|"Moist"|"259462778"|"164725506"
0|15|30|203|203|203|"Wet"|"259462778"|"164725507"
0|0|0|0|15|30|"Moist"|"259462780"|"164725510"
0|15|30|203|203|203|"Wet"|"259462780"|"164725511"
0|0|0|0|15|30|"Moist"|"259462787"|"164725524"
0|15|30|203|203|203|"Wet"|"259462787"|"164725525"
0|0|0|0|15|30|"Moist"|"259462777"|"164725504"
0|15|30|203|203|203|"Wet"|"259462777"|"164725505"
0|15|30|203|203|203|"Wet"|"259462779"|"164725508"
0|0|0|0|15|30|"Moist"|"259462779"|"164725509"
0|0|0|15|30|46|"Moist"|"259462786"|"164725522"
15|30|46|203|203|203|"Wet"|"259462786"|"164725523"
0|0|0|15|30|46|"Moist"|"259462783"|"164725516"
15|30|46|203|203|203|"Wet"|"259462783"|"164725517"
0|0|0|15|30|46|"Moist"|"259462784"|"164725518"
15|30|46|203|203|203|"Wet"|"259462784"|"164725519"
0|0|0|15|30|46|"Moist"|"259462785"|"164725520"
15|30|46|203|203|203|"Wet"|"259462785"|"164725521"
0|0|0|15|30|46|"Moist"|"259462781"|"164725512"
15|30|46|203|203|203|"Wet"|"259462781"|"164725513"
0|0|0|15|30|46|"Moist"|"259462782"|"164725514"
15|30|46|203|203|203|"Wet"|"259462782"|"164725515"
0|0|0|0|15|30|"Moist"|"259461473"|"164724409"
0|15|30|203|203|203|"Wet"|"259461473"|"164724410"
0|0|0|0|15|30|"Moist"|"259461477"|"164724417"
0|15|30|203|203|203|"Wet"|"259461477"|"164724418"
0|0|0|0|15|30|"Moist"|"259461475"|"164724413"
0|15|30|203|203|203|"Wet"|"259461475"|"164724414"
0|0|0|0|15|30|"Moist"|"259461472"|"164724407"
0|15|30|203|203|203|"Wet"|"259461472"|"164724408"
0|0|0|0|15|30|"Moist"|"259461474"|"164724411"
0|15|30|203|203|203|"Wet"|"259461474"|"164724412"
0|15|30|203|203|203|"Wet"|"259461476"|"164724415"
0|0|0|0|15|30|"Moist"|"259461476"|"164724416"
0|0|0|15|30|46|"Moist"|"259461471"|"164724405"
15|30|46|203|203|203|"Wet"|"259461471"|"164724406"
0|0|0|15|30|46|"Moist"|"259461469"|"164724401"
15|30|46|203|203|203|"Wet"|"259461469"|"164724402"
0|0|0|15|30|46|"Moist"|"259461470"|"164724403"
15|30|46|203|203|203|"Wet"|"259461470"|"164724404"
0|0|0|15|30|46|"Moist"|"259461468"|"164724399"
15|30|46|203|203|203|"Wet"|"259461468"|"164724400"
0|0|0|15|30|46|"Moist"|"259461479"|"164724421"
15|30|46|203|203|203|"Wet"|"259461479"|"164724422"
0|0|0|15|30|46|"Moist"|"259461478"|"164724419"
15|30|46|203|203|203|"Wet"|"259461478"|"164724420"
0|0|0|76|99|122|"Moist"|"259461485"|"164724433"
76|99|122|203|203|203|"Wet"|"259461485"|"164724434"
0|0|0|76|99|122|"Moist"|"259461486"|"164724435"
76|99|122|203|203|203|"Wet"|"259461486"|"164724436"
0|0|0|76|99|122|"Moist"|"259461489"|"164724441"
76|99|122|203|203|203|"Wet"|"259461489"|"164724442"
0|0|0|76|99|122|"Moist"|"259461487"|"164724437"
76|99|122|203|203|203|"Wet"|"259461487"|"164724438"
0|0|0|76|99|122|"Moist"|"259461488"|"164724439"
76|99|122|203|203|203|"Wet"|"259461488"|"164724440"
0|0|0|76|99|122|"Moist"|"259461490"|"164724443"
76|99|122|203|203|203|"Wet"|"259461490"|"164724444"
0|0|0|61|84|107|"Moist"|"259461483"|"164724429"
61|84|107|203|203|203|"Wet"|"259461483"|"164724430"
0|0|0|61|84|107|"Moist"|"259461481"|"164724425"
61|84|107|203|203|203|"Wet"|"259461481"|"164724426"
0|0|0|61|84|107|"Moist"|"259461491"|"164724445"
61|84|107|203|203|203|"Wet"|"259461491"|"164724446"
0|0|0|61|84|107|"Moist"|"259461482"|"164724427"
61|84|107|203|203|203|"Wet"|"259461482"|"164724428"
0|0|0|61|84|107|"Moist"|"259461484"|"164724431"
61|84|107|203|203|203|"Wet"|"259461484"|"164724432"
0|0|0|61|84|107|"Moist"|"259461480"|"164724423"
61|84|107|203|203|203|"Wet"|"259461480"|"164724424"
76|99|122|203|203|203|"Wet"|"259467398"|"164728489"
0|0|0|76|99|122|"Moist"|"259467398"|"164728490"
0|0|0|76|99|122|"Moist"|"259467404"|"164728501"
76|99|122|203|203|203|"Wet"|"259467404"|"164728502"
0|0|0|61|84|107|"Moist"|"259467406"|"164728505"
61|84|107|203|203|203|"Wet"|"259467406"|"164728506"
61|84|107|203|203|203|"Wet"|"259467396"|"164728485"
0|0|0|61|84|107|"Moist"|"259467396"|"164728486"
61|84|107|203|203|203|"Wet"|"259467402"|"164728497"
0|0|0|61|84|107|"Moist"|"259467402"|"164728498"
0|0|0|76|99|122|"Moist"|"259467405"|"164728503"
76|99|122|203|203|203|"Wet"|"259467405"|"164728504"
76|99|122|203|203|203|"Wet"|"259467397"|"164728487"
0|0|0|76|99|122|"Moist"|"259467397"|"164728488"
0|0|0|76|99|122|"Moist"|"259467407"|"164728507"
76|99|122|203|203|203|"Wet"|"259467407"|"164728508"
0|0|0|76|99|122|"Moist"|"259467400"|"164728493"
76|99|122|203|203|203|"Wet"|"259467400"|"164728494"
76|99|122|203|203|203|"Wet"|"259467399"|"164728491"
0|0|0|76|99|122|"Moist"|"259467399"|"164728492"
0|0|0|61|84|107|"Moist"|"259467401"|"164728495"
61|84|107|203|203|203|"Wet"|"259467401"|"164728496"
61|84|107|203|203|203|"Wet"|"259467403"|"164728499"
0|0|0|61|84|107|"Moist"|"259467403"|"164728500"
0|0|0|0|15|30|"Moist"|"259467410"|"164728513"
0|15|30|203|203|203|"Wet"|"259467410"|"164728514"
0|0|0|0|15|30|"Moist"|"259467408"|"164728509"
0|15|30|203|203|203|"Wet"|"259467408"|"164728510"
0|0|0|15|30|46|"Moist"|"259467413"|"164728519"
15|30|46|203|203|203|"Wet"|"259467413"|"164728520"
0|0|0|0|15|30|"Moist"|"259467412"|"164728517"
0|15|30|203|203|203|"Wet"|"259467412"|"164728518"
0|0|0|15|30|46|"Moist"|"259467415"|"164728523"
15|30|46|203|203|203|"Wet"|"259467415"|"164728524"
0|0|0|15|30|46|"Moist"|"259467414"|"164728521"
15|30|46|203|203|203|"Wet"|"259467414"|"164728522"
0|0|0|0|15|30|"Moist"|"259467419"|"164728531"
0|15|30|203|203|203|"Wet"|"259467419"|"164728532"
0|0|0|15|30|46|"Moist"|"259467417"|"164728527"
15|30|46|203|203|203|"Wet"|"259467417"|"164728528"
0|0|0|0|15|30|"Moist"|"259467409"|"164728511"
0|15|30|203|203|203|"Wet"|"259467409"|"164728512"
0|15|30|203|203|203|"Wet"|"259467411"|"164728515"
0|0|0|0|15|30|"Moist"|"259467411"|"164728516"
0|0|0|15|30|46|"Moist"|"259467416"|"164728525"
15|30|46|203|203|203|"Wet"|"259467416"|"164728526"
0|0|0|0|15|30|"Moist"|"259467418"|"164728529"
0|15|30|203|203|203|"Wet"|"259467418"|"164728530"
0|0|0|45|68|91|"Moist"|"259467421"|"164728535"
45|68|91|203|203|203|"Wet"|"259467421"|"164728536"
0|0|0|45|68|91|"Moist"|"259467424"|"164728541"
61|76|91|203|203|203|"Wet"|"259467424"|"164728542"
0|0|0|45|68|91|"Moist"|"259467420"|"164728533"
45|68|91|203|203|203|"Wet"|"259467420"|"164728534"
0|0|0|61|84|107|"Moist"|"259467426"|"164728545"
61|84|107|203|203|203|"Wet"|"259467426"|"164728546"
