cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
28,2022,11,15,300,1.31,2.33,1.89,89.9,99,94.7,6.04,7.15,6.63,3.43,4.61,226,3.23,212.6,19.41,0,0.04
28,2022,11,15,400,2.13,3.89,2.77,98.6,100,99.8,7.02,8.06,7.44,3.53,4.83,352,3.33,202.7,19.51,0,0.05
28,2022,11,15,500,3.41,4.09,3.74,99.9,100,100,7.8,8.18,7.98,4.08,5.25,440,3.87,208.6,18.35,0,0.05
28,2022,11,15,600,3.95,4.23,4.07,100,100,100,8.1,8.26,8.17,4.45,5.65,556,4.28,208.7,15.75,0,0.04
28,2022,11,15,700,3.95,4.9,4.4,100,100.1,100,8.1,8.65,8.36,4.38,5.85,610,4.18,203.4,17.38,0.04,-0.07
28,2022,11,15,800,4.83,5.3,4.98,99.9,100.1,100,8.61,8.91,8.7,4.2,5.65,748,3.88,197.1,22.26,2.62,0
28,2022,11,15,900,5.1,5.51,5.31,99.9,100,100,8.77,9.03,8.9,3.16,4.98,816,2.76,184.6,28.63,9.82,0.3
28,2022,11,15,1000,5.03,5.37,5.12,99.9,100,100,8.73,8.94,8.79,2.91,4.43,923,2.65,179.4,24.55,63.09,2.3
28,2022,11,15,1100,5.44,6.05,5.77,99.9,100,100,8.98,9.37,9.19,2.89,5.1,1037,2.5,189,29.71,70.87,2.47
28,2022,11,15,1200,5.36,6.11,5.66,99.9,100.1,99.9,8.94,9.42,9.12,2.76,4.78,1128,2.48,182,25.8,94.7,3.44
28,2022,11,15,1300,5.3,6.31,5.72,99.9,100,99.9,8.9,9.54,9.16,2.99,4.95,1211,2.67,177.8,26.7,63.47,2.15
28,2022,11,15,1400,6.31,7.02,6.59,99.9,100,99.9,9.54,10.02,9.73,3.46,6.3,1312,3.01,179.2,29.08,48.42,1.54
28,2022,11,15,1500,6.99,8,7.57,99.2,100.1,99.8,10,10.72,10.4,1.99,4.54,1416,1.35,160.7,46.17,80.7,2.77
28,2022,11,15,1600,7.46,8.07,7.84,99,100,99.6,10.32,10.74,10.56,1.12,2.14,1509,0.3,74.44,69.35,61.79,2.21
28,2022,11,15,1700,6.38,7.5,6.74,99.5,100.1,99.9,9.59,10.35,9.83,0.81,1.65,1700,0.48,20.14,51.66,18.01,0.66
28,2022,11,15,1800,6.38,6.72,6.54,99.9,100,99.9,9.59,9.81,9.69,0.53,1.57,1701,0.26,313.5,57.72,1.97,0.09
28,2022,11,15,1900,6.68,6.85,6.76,99.9,100,99.9,9.79,9.91,9.84,0.46,0.96,1818,0.28,207.8,50.44,0,0.02
28,2022,11,15,2000,6.58,6.79,6.7,99.9,100,99.9,9.72,9.87,9.8,0.42,0.99,1930,0.16,193.7,63.63,0,0.05
28,2022,11,15,2100,6.41,6.59,6.5,99.9,100,99.9,9.61,9.73,9.67,0.64,1.4,2028,0.47,195.8,41.96,0,0.09
28,2022,11,15,2200,6.11,6.59,6.45,99.9,100,99.9,9.41,9.73,9.63,0.62,1.6,2147,0.35,28.63,53.99,0,0.09
28,2022,11,15,2300,4.83,6.25,5.42,99.9,100,100,8.61,9.5,8.98,0.68,1.89,2227,0.51,8.4,40.05,0,0.07
28,2022,11,15,2400,3.88,4.93,4.47,99.9,100,100,8.06,8.67,8.4,0.94,2.44,2342,0.82,34.6,28.87,0,0.06
28,2022,11,16,100,3.14,3.95,3.52,99.9,100,100,7.64,8.1,7.86,0.6,1.56,14,0.27,39.27,59.96,0,0.03
28,2022,11,16,200,2.13,3.21,2.69,99.9,100,100,7.12,7.69,7.41,0.34,0.84,152,0.09,230.9,69.38,0.04,0.04
28,2022,11,16,300,1.45,2.26,2.02,99.9,100,100,6.78,7.19,7.06,0.39,1.23,233,0.24,203.6,49.88,0.3,0.06
28,2022,11,16,400,1.25,1.65,1.41,99.9,100,100,6.68,6.88,6.76,1.02,2.13,358,0.79,25.89,38.39,0.26,0.06
28,2022,11,16,500,0.91,1.31,1.08,99.9,100,100,6.52,6.72,6.6,0.85,2.36,408,0.21,41.77,70.45,0.15,0.06
28,2022,11,16,600,0.37,1.18,0.79,99.9,100,100,6.27,6.65,6.47,0.54,1.16,505,0.44,15.01,35.26,0.46,0.04
28,2022,11,16,700,-0.41,0.43,0.03,99.9,100,100,5.93,6.3,6.12,0.72,1.21,700,0.65,7.44,25.6,0.64,0.04
28,2022,11,16,800,-0.51,0.71,0,97.9,100,99.6,5.88,6.38,6.08,1.06,1.96,714,0.85,42.33,36.57,63.92,2.78
28,2022,11,16,900,0.37,1.52,0.9,92.6,100,97.9,6.18,6.78,6.39,1.08,1.9,858,0.69,128,48.79,271.5,10.93
28,2022,11,16,1000,0.7,1.31,0.92,92.8,98.1,95.4,6,6.58,6.23,1.25,1.89,939,1.18,32.57,19.14,249.2,9.93
28,2022,11,16,1100,1.11,3,2.13,79.64,96.8,90.3,5.92,7.11,6.43,1.74,2.45,1044,1.57,31.71,25.53,588.6,19.29
28,2022,11,16,1200,1.98,3.74,2.75,78.55,90.7,85.8,5.93,6.9,6.39,1.17,1.77,1142,0.64,107.8,54.72,768.3,31.14
28,2022,11,16,1300,2.86,4.82,3.84,49.29,89.5,74.96,4.12,7.14,6,1.38,2.64,1259,0.91,70.41,47.54,531.2,28.7
28,2022,11,16,1400,2.55,4.48,3.43,37.51,59.51,44.85,3.01,5,3.51,2.55,3.94,1313,2.3,14.15,25.41,393.1,17.57
28,2022,11,16,1500,2.28,2.59,2.42,46.38,58.24,52.42,3.35,4.27,3.81,1.87,3.05,1404,1.78,22.79,17.67,206.7,9.77
28,2022,11,16,1600,1.65,2.7,2.24,48.28,62.43,55.48,3.55,4.31,3.98,1.3,1.86,1507,1.19,10.61,24.16,105.5,4.14
28,2022,11,16,1700,1.31,1.72,1.56,59.76,73.82,67.97,4.13,4.99,4.65,1.27,2.04,1642,1.13,1.45,27.24,37.9,0.98
28,2022,11,16,1800,-0.28,1.28,0.44,71.59,77.21,74.67,4.3,5.01,4.71,1.17,2.04,1734,1.06,5.71,24.15,7.39,0.2
28,2022,11,16,1900,-1.19,-0.17,-0.71,67.13,72.2,69.19,3.84,4.35,4.02,1.85,2.62,1838,1.78,4.06,15.59,0,0.05
28,2022,11,16,2000,-1.97,-1.25,-1.63,70.92,76.34,73.72,3.91,4.11,4,1.9,2.49,1953,1.84,5.96,13.6,0,0.03
28,2022,11,16,2100,-2.34,-1.93,-2.17,74.88,79.25,76.93,3.93,4.09,4.01,2.01,3.36,2011,1.78,9.13,27.2,-0.01,0.05
28,2022,11,16,2200,-2.68,-2.34,-2.52,76.31,81.1,77.84,3.83,4.07,3.95,1.69,3.01,2125,1.56,15.65,22.97,0,0.05
28,2022,11,16,2300,-3.15,-2.61,-2.88,73.97,79.59,76.3,3.62,3.97,3.77,1.89,2.88,2201,1.72,19.49,24.01,-0.01,0.03
28,2022,11,16,2400,-3.29,-2.95,-3.17,70.99,75.6,73.22,3.42,3.7,3.54,2.23,4.26,2400,2.06,11.08,21.85,0,0.04
28,2022,11,17,100,-3.49,-3.15,-3.25,69.98,75.53,72.65,3.38,3.62,3.49,2.01,3.02,2,1.79,17,26.99,0,0.03
28,2022,11,17,200,-3.62,-3.42,-3.54,70.11,74.85,72.43,3.3,3.5,3.41,1.64,2.76,111,1.4,23.42,30.82,0,0.03
28,2022,11,17,300,-4.06,-3.55,-3.75,67.75,74.32,70.74,3.07,3.49,3.28,1.33,2.72,237,1.03,20.56,38.9,0,0.02
28,2022,11,17,400,-4.47,-3.89,-4.21,66.46,71.21,69.12,3.03,3.17,3.09,1.82,3.12,341,1.64,3.13,25.71,0,0.03
28,2022,11,17,500,-4.9,-4.3,-4.64,70.12,77.44,73.49,3.08,3.3,3.18,1.68,2.76,417,1.48,358.8,27.71,0,0.02
28,2022,11,17,600,-5.24,-4.67,-4.96,72.77,77.58,75.44,3.03,3.32,3.19,2.92,4.24,524,2.8,12.18,16.49,0,0.02
28,2022,11,17,700,-5.98,-5.1,-5.72,73.32,80.6,77.16,3.01,3.17,3.08,1.37,2.86,656,1.1,26.14,36.41,0.2,0.02
28,2022,11,17,800,-6.36,-4.83,-5.71,69.59,84,79.31,2.96,3.35,3.17,0.96,2.88,800,0.33,48.86,65.83,89.4,3.31
28,2022,11,17,900,-4.83,-3.96,-4.4,62.25,73.72,66.7,2.74,3.2,2.94,1.8,3.25,855,1.64,36.59,24.68,380,12.44
28,2022,11,17,1000,-4.1,-2.95,-3.62,55.34,66.15,60.45,2.65,3.11,2.83,2.25,3.82,918,2.1,32.97,21.14,358.5,17.8
28,2022,11,17,1100,-3.01,-0.78,-1.96,45.85,59.88,53.53,2.54,3.09,2.83,2.14,3.45,1037,1.98,36.25,22.12,954,26.06
28,2022,11,17,1200,-1.26,1,0.03,41.31,53.57,47.08,2.62,3.26,2.88,1.63,2.32,1117,1.39,35.06,31.18,1252,43.58
28,2022,11,17,1300,0.16,1.58,0.94,41.51,49.43,44.74,2.58,3.32,2.93,1.51,2.1,1224,1.12,121.7,41.2,576.2,42.16
28,2022,11,17,1400,0.7,1.71,1.25,40.97,48.82,44.18,2.72,3.37,2.95,1.28,1.89,1313,0.94,142.8,41.66,413.8,27.35
28,2022,11,17,1500,0.49,1.31,0.92,39.68,48.08,43.69,2.57,3.16,2.85,1.04,1.57,1413,0.49,137.5,59,167,15.42
28,2022,11,17,1600,-0.24,0.43,0.07,39.28,48.48,43.12,2.4,3.05,2.65,0.81,1.61,1545,0.68,9.24,33.3,56.16,1.94
28,2022,11,17,1700,-0.65,-0.24,-0.5,34.88,44.36,40.28,2.05,2.64,2.37,0.79,1.53,1658,0.71,349.6,25.8,38.74,1.09
28,2022,11,17,1800,-1.59,-0.37,-1.16,32.18,43.56,36.96,1.76,2.4,2.08,1.04,1.79,1706,0.97,7.35,21.14,7.55,0.28
28,2022,11,17,1900,-2.27,-1.46,-1.91,32.38,42.13,37.34,1.77,2.19,1.98,0.99,1.57,1832,0.93,6.94,19.91,-0.03,0.05
28,2022,11,17,2000,-3.15,-2.2,-2.68,38.95,45.59,42.11,1.98,2.25,2.11,0.66,2.01,1917,0.31,24.55,59.25,0,0.04
28,2022,11,17,2100,-3.92,-3.08,-3.51,41.25,50.68,46.4,2.01,2.35,2.19,0.75,1.37,2003,0.41,23.14,54.23,0,0.03
28,2022,11,17,2200,-4.43,-3.89,-4.16,48.78,56.5,52.44,2.24,2.5,2.35,0.65,1.39,2118,0.56,22.06,31.38,0,0.04
28,2022,11,17,2300,-4.77,-4.22,-4.46,54.4,62.2,57.66,2.41,2.67,2.53,0.85,1.37,2223,0.76,7.19,26.04,0,0.04
28,2022,11,17,2400,-5.14,-4.7,-4.94,60.17,65.05,62.74,2.58,2.74,2.66,0.89,1.45,2330,0.83,12.42,21.5,0,0.03
28,2022,11,18,100,-5.17,-4.83,-5.05,61.8,66.54,64.1,2.61,2.79,2.69,0.64,1.43,57,0.18,307.5,68.43,0,0.01
28,2022,11,18,200,-5.37,-4.43,-5.07,54.35,70.4,63.76,2.38,2.9,2.67,1.07,1.86,150,0.37,254.5,65.6,0,0.02
28,2022,11,18,300,-5.58,-4.83,-5.39,59.63,69.86,66.5,2.52,2.82,2.72,1.03,2.28,237,0.86,227,32.89,0,0.02
28,2022,11,18,400,-6.19,-5.44,-5.81,66.27,74.94,70.79,2.69,2.91,2.8,1.14,2.05,359,1.03,223.2,25.26,0,0.01
28,2022,11,18,500,-6.19,-5.04,-5.59,60.65,74.88,66.93,2.54,2.93,2.69,0.63,1.21,407,0.42,247.6,46.69,0,0.02
28,2022,11,18,600,-6.25,-4.76,-5.75,58.44,76.03,69.41,2.49,2.96,2.76,0.92,1.64,508,0.39,239.2,61.76,0,0.03
28,2022,11,18,700,-6.39,-4.09,-5.3,55.02,76.5,65.63,2.49,2.95,2.69,0.86,1.51,640,0.58,359.9,46.6,0.22,0.03
28,2022,11,18,800,-4.32,-3,-3.67,54.48,71.49,61.21,2.46,3.44,2.86,0.6,1.56,733,0.46,10.71,39.9,91.3,3.38
28,2022,11,18,900,-3.49,-2.34,-2.98,61.24,70.8,64.68,3.03,3.38,3.17,0.81,1.67,856,0.65,80.8,36.26,383.5,11.37
28,2022,11,18,1000,-2.81,-0.35,-1.51,55.6,64.35,59.91,3.06,3.5,3.28,1.4,2.82,913,0.89,89.2,49.24,354.5,17.84
28,2022,11,18,1100,-1.19,0.77,-0.16,51.47,59.74,55.19,3.11,3.63,3.33,1.23,1.83,1048,0.94,109.2,39.79,916,24.83
28,2022,11,18,1200,0.77,3.03,1.71,47.06,54.11,50.9,3.33,3.83,3.52,1.28,1.89,1156,1.01,100,37.64,1230,41.94
28,2022,11,18,1300,2.25,4.21,3.33,42.92,50.71,46.68,3.38,3.95,3.62,1.28,2.05,1252,1.04,91.7,35.1,542,41.48
28,2022,11,18,1400,3.13,4.21,3.74,42.86,48.75,45.37,3.45,3.8,3.62,1.44,3.49,1351,0.95,47.34,47.35,403.5,26.67
28,2022,11,18,1500,2.66,4.08,3.3,44.89,51.32,48.04,3.55,3.91,3.71,1.32,2.96,1419,0.72,38.39,54.56,185.6,13.88
28,2022,11,18,1600,2.02,2.86,2.43,48.62,54.71,51.66,3.65,3.89,3.76,0.85,2.28,1546,0.53,358.6,49.36,65.61,2.3
28,2022,11,18,1700,1.79,2.26,1.99,52.48,55.87,53.89,3.73,3.92,3.8,0.58,1.43,1657,0.35,253.8,51.71,42.78,1.05
28,2022,11,18,1800,0.7,2.06,1.38,53.84,60.51,56.97,3.79,3.94,3.84,0.61,1.27,1702,0.3,349.9,57.36,6.28,0.14
28,2022,11,18,1900,-0.04,0.91,0.33,60.14,64.21,62.25,3.85,3.95,3.89,0.81,1.89,1819,0.64,343.8,37.19,-0.04,0.05
28,2022,11,18,2000,-0.31,0.24,-0.03,62.18,65.91,63.76,3.85,3.96,3.89,0.63,1.11,2000,0.53,310,33.71,-0.03,0.04
28,2022,11,18,2100,-0.58,-0.03,-0.34,63.81,69.23,66.27,3.87,4.07,3.95,0.8,2.14,2043,0.43,1.67,55.37,-0.01,0.02
28,2022,11,18,2200,-0.71,-0.24,-0.54,65.17,70.24,68.24,3.91,4.09,4.01,1.07,2.17,2149,0.33,172.1,67.19,0.03,0.03
28,2022,11,18,2300,-0.88,-0.37,-0.6,66.18,70.38,67.83,3.88,4.11,3.97,0.94,2.33,2231,0.31,137.6,66.51,0.04,0.02
28,2022,11,18,2400,-1.05,-0.71,-0.91,67.6,70.51,69.16,3.89,4.03,3.95,0.84,2.24,2335,0.18,134.3,72.04,-0.03,0.03
28,2022,11,19,100,-1.46,-0.98,-1.17,68.96,73.36,70.73,3.9,4.09,3.97,0.78,1.61,25,0.26,178.7,66.22,-0.03,0.04
28,2022,11,19,200,-1.8,-0.91,-1.35,70.04,77.19,73.32,3.96,4.15,4.06,0.95,1.83,106,0.12,10.18,75.81,-0.01,0.03
28,2022,11,19,300,-1.8,-1.19,-1.56,74.45,77.83,76.53,4.11,4.27,4.17,1.03,2.44,229,0.06,277.8,78.71,-0.01,0.03
28,2022,11,19,400,-2.1,-1.32,-1.76,75.02,80.3,77.7,4.13,4.21,4.17,0.69,1.57,351,0.17,227.4,70.16,-0.01,0.04
28,2022,11,19,500,-2.47,-1.93,-2.19,79.39,83.2,81,4.19,4.28,4.22,0.77,1.71,447,0.21,246.8,68.96,0.01,0.02
28,2022,11,19,600,-2.54,-2.2,-2.42,80.9,82.8,81.9,4.16,4.24,4.19,0.77,1.69,554,0.32,236.3,62.27,0,0.01
28,2022,11,19,700,-2.95,-2.2,-2.53,80.6,83.7,81.4,4.06,4.19,4.13,0.77,1.68,656,0.31,350.4,62.53,0.14,0.03
28,2022,11,19,800,-2.95,-0.64,-2.17,69.64,81.8,78.29,3.92,4.46,4.08,0.78,1.56,735,0.05,286.4,78.43,77.12,2.94
28,2022,11,19,900,-0.78,0.77,0.08,63.64,72.35,67.32,3.87,4.38,4.14,0.99,1.8,832,0.7,123.8,44.09,368.1,10.41
28,2022,11,19,1000,0.03,2.26,1.28,57.97,69.96,63.47,4,4.57,4.25,1.34,2.24,928,1.07,150,35.98,336.9,17.31
28,2022,11,19,1100,2.26,3.27,2.8,52.75,58.51,55.88,3.98,4.35,4.17,1.59,2.37,1013,1.23,138.2,38.65,880,24.32
28,2022,11,19,1200,3.2,6.11,4.76,47.46,57.35,52.06,4.22,4.74,4.46,1.61,2.73,1157,1.16,126.7,43.02,1206,40.95
28,2022,11,19,1300,3.87,6.18,5.04,45.09,52.2,48.71,3.93,4.74,4.26,2.25,4.59,1240,1.77,60.03,37.32,526.2,42.19
28,2022,11,19,1400,4.01,5.23,4.58,45.43,52.07,48.72,3.9,4.42,4.13,1.84,4.13,1318,0.87,102.4,58.65,418.1,23.3
28,2022,11,19,1500,2.93,4.89,3.48,47.26,55.25,50.91,3.81,4.41,3.99,1.83,3.9,1407,1.02,59.53,53.89,267.8,11.59
28,2022,11,19,1600,2.39,3.47,2.92,50.51,55.73,52.66,3.72,4.33,3.97,1.62,4.41,1549,1.05,76.65,48.05,165.8,7.01
28,2022,11,19,1700,1.51,2.53,2.07,51.87,59.39,55.35,3.75,4.14,3.92,1.43,3.37,1646,0.59,67.33,62.03,59.32,2.41
28,2022,11,19,1800,0.64,1.51,1.12,53.5,61.29,56.9,3.61,3.92,3.77,1.97,4.55,1714,0.65,29.81,66.22,4.4,0.19
28,2022,11,19,1900,0.13,0.67,0.41,56.72,62.92,60.1,3.63,3.92,3.78,1.52,3,1819,0.8,178.9,55.63,0.05,0.05
28,2022,11,19,2000,-0.44,0.16,-0.16,59.07,65.16,61.67,3.53,3.94,3.72,1.6,3.18,1902,0.83,179.4,56.09,-0.04,0.05
28,2022,11,19,2100,-0.75,-0.31,-0.6,57.98,67.1,61.34,3.38,3.93,3.59,1.72,4.77,2025,0.65,43.41,63.91,0.07,0.05
28,2022,11,19,2200,-1.25,-0.75,-0.96,58.73,66.82,61.45,3.37,3.8,3.5,1.74,3.7,2121,0.54,52.8,67.4,-0.03,0.03
28,2022,11,19,2300,-1.32,-0.98,-1.16,58.32,62.12,59.85,3.23,3.5,3.36,2.19,4.43,2254,1.9,17.14,29.37,-0.1,0.02
28,2022,11,19,2400,-1.66,-1.32,-1.51,49.58,61.44,55.7,2.7,3.32,3.05,2.13,4.28,2303,1.81,22.51,31.61,0.03,0.02
28,2022,11,20,100,-1.93,-1.63,-1.78,40.03,50.4,45.64,2.14,2.73,2.45,2.23,4.3,50,1.87,18.53,32.46,-0.04,0.03
28,2022,11,20,200,-3.01,-1.93,-2.55,40.78,52.26,44.8,2.09,2.7,2.27,1.5,3.33,145,0.86,29.85,53.04,-0.07,0.04
28,2022,11,20,300,-3.56,-3.01,-3.37,45.05,52.02,48.34,2.19,2.46,2.3,2.22,3.4,251,1.95,30.02,27.91,0,0.05
28,2022,11,20,400,-3.62,-2.81,-3.32,42.68,50.67,46.86,2.11,2.38,2.24,2.86,3.82,353,2.73,18.52,17.43,0,0.01
28,2022,11,20,500,-3.83,-2.74,-3.39,41.25,49.92,45.8,2.01,2.36,2.18,2.33,3.88,405,2.05,20.83,27.95,0,0.03
28,2022,11,20,600,-4.33,-3.42,-3.89,41.86,49.79,46.79,1.98,2.23,2.14,2.48,3.76,512,2.39,21.06,15.28,0,0.03
28,2022,11,20,700,-4.43,-4.23,-4.33,46.67,50.6,48.7,2.08,2.25,2.16,2.32,3.16,619,2.25,18.82,14.2,0.05,0.05
28,2022,11,20,800,-4.43,-3.59,-4.06,39.97,50,45.04,1.87,2.21,2.04,2.43,3.44,721,2.22,14.61,23.85,23.31,0.98
28,2022,11,20,900,-3.62,-3.35,-3.5,38.14,47.28,42.46,1.81,2.23,2,1.69,2.93,801,1.57,18.06,22.18,111.9,4.3
28,2022,11,20,1000,-3.49,-2.54,-3,41.39,47.89,43.9,2.04,2.29,2.15,0.88,1.89,928,0.34,136.5,63.57,249.6,9.93
28,2022,11,20,1100,-2.54,2.81,-0.56,23.16,45.25,38.41,1.73,2.46,2.22,1.56,3.08,1053,1.47,46.02,19.72,738.2,23.72
28,2022,11,20,1200,2.74,3.68,3.25,20.72,25.4,22.9,1.56,1.94,1.77,2.33,3.16,1111,2.26,31.31,13.97,1001,36.41
28,2022,11,20,1300,3.34,4.35,3.89,19.36,24.85,21.74,1.55,2.04,1.75,1.38,2.49,1203,1.26,27.39,23.63,535.7,31.44
28,2022,11,20,1400,3.74,4.69,4.12,19.03,23.22,21.11,1.57,1.95,1.73,1.39,2.18,1337,1.18,34.37,31.43,402.9,22.67
28,2022,11,20,1500,3.6,4.14,3.8,18.69,23.63,20.65,1.5,1.89,1.66,1.21,2.08,1414,1.01,17.1,32.86,224.5,14.49
28,2022,11,20,1600,2.73,3.67,3.23,18.15,22.55,20.15,1.35,1.77,1.55,1.2,1.64,1507,1.15,0.27,17.55,96.5,3.81
28,2022,11,20,1700,2.36,2.83,2.6,17.88,21.4,19.33,1.31,1.59,1.42,0.7,1.15,1633,0.56,3.35,36.65,46.71,1.39
28,2022,11,20,1800,1.86,2.47,2.19,18.29,22.89,19.98,1.32,1.6,1.43,0.83,1.51,1732,0.64,340.5,38.52,6.77,0.27
28,2022,11,20,1900,1.89,2.2,2.02,18.9,20.86,19.69,1.33,1.47,1.39,0.72,1.07,1856,0.61,301.8,32.13,0.03,0.03
28,2022,11,20,2000,1.25,2.26,1.9,19.24,22.96,20.14,1.37,1.55,1.41,0.44,0.81,1923,0.29,308.6,47.04,-0.05,0.04
28,2022,11,20,2100,0.58,1.32,0.87,21.54,23.98,22.78,1.42,1.53,1.48,0.38,0.77,2043,0.23,238.1,51.43,-0.07,0.05
28,2022,11,20,2200,0.34,1.32,0.63,22.83,27.1,25.07,1.5,1.75,1.6,0.52,0.79,2148,0.49,223.8,18.88,0.01,0.03
28,2022,11,20,2300,0.44,1.63,1.05,21.47,25.54,23.35,1.46,1.63,1.54,0.42,1.03,2255,0.32,236,39.07,-0.04,0.02
28,2022,11,20,2400,-0.31,1.59,0.47,23.03,33.6,27.35,1.54,2.12,1.72,0.44,1.05,2357,0.26,321.1,50.73,-0.08,0.02
28,2022,11,21,100,-0.64,0.03,-0.29,28.45,39.02,32.21,1.71,2.34,1.93,0.63,1.23,9,0.49,339.4,38.72,-0.03,0.03
28,2022,11,21,200,-0.85,1.32,-0.04,30.41,41.05,35.61,2.03,2.4,2.16,1.01,2.24,140,0.2,231.1,72.33,0.01,0.04
28,2022,11,21,300,-0.78,0.58,-0.07,33.19,41.12,36.81,2.1,2.42,2.23,0.71,1.43,250,0.49,334.8,45.54,0.01,0.04
28,2022,11,21,400,-1.05,0.27,-0.63,34.41,40.51,37.75,2.1,2.35,2.2,0.7,1.45,312,0.31,329.8,60.56,-0.03,0.04
28,2022,11,21,500,-0.17,0.51,0.2,34.01,38.54,35.86,2.13,2.36,2.22,0.72,1.29,436,0.23,342.2,66.49,-0.04,0.05
28,2022,11,21,600,-0.37,0.51,0.01,34.01,38.07,35.74,2.09,2.32,2.18,0.46,1.08,600,0.08,307.8,73.68,-0.04,0.05
28,2022,11,21,700,-0.85,1.32,0.02,26.89,39.29,33.76,1.73,2.27,2.05,1.3,3.9,645,0.82,231.5,49.24,0.18,0.03
28,2022,11,21,800,0.27,1.86,0.94,26.82,31.97,29.44,1.73,2.22,1.93,1,2.26,703,0.58,173.5,52.46,80.1,3.14
28,2022,11,21,900,2,4.69,3.14,24.52,35.96,29.6,1.82,2.71,2.26,1.33,2.18,856,1.13,158.1,31.06,379.9,11.3
28,2022,11,21,1000,3.27,4.69,3.9,26.27,35.28,31,2.14,2.87,2.5,1.45,2.38,914,1.06,121.8,41.91,357.9,17.57
28,2022,11,21,1100,3.94,5.43,4.69,25.8,31.82,29.51,2.17,2.73,2.52,1.37,1.84,1056,1.16,105.8,31.84,837,24.74
28,2022,11,21,1200,5.09,6.85,5.97,26.95,32.5,29.79,2.48,2.98,2.78,1.31,1.85,1118,1.09,81.8,33.21,1205,39.55
28,2022,11,21,1300,6.51,8.07,7.43,24.04,30.13,27.02,2.5,3.01,2.79,1.39,1.98,1259,1.25,54.59,26.03,529.1,42.52
28,2022,11,21,1400,6.45,7.53,6.74,24.31,28.44,26.06,2.39,2.78,2.56,1.39,2.1,1312,1.24,28.92,26.73,357.9,25.14
28,2022,11,21,1500,6.48,7.53,6.88,24.58,28.44,26.16,2.4,2.86,2.6,0.95,1.69,1401,0.5,353.3,55.41,207,12.53
28,2022,11,21,1600,5.97,7.26,6.48,25.19,28.57,27.18,2.51,2.71,2.63,0.78,1.76,1532,0.47,275.5,51.27,56.97,1.95
28,2022,11,21,1700,5.63,6.07,5.82,28.91,31.01,29.63,2.65,2.87,2.73,1.18,2.01,1648,0.89,238,40.55,39.44,1.04
28,2022,11,21,1800,5.23,6.05,5.69,28.3,32.44,29.79,2.64,2.89,2.73,0.82,1.61,1701,0.78,272.9,18.88,6.17,0.11
28,2022,11,21,1900,5.51,6.45,6.13,25.19,30.27,26.6,2.37,2.73,2.51,0.62,1.12,1803,0.54,304.6,29.25,0,-0.1
28,2022,11,21,2000,6.25,6.52,6.41,25.46,27.09,26.09,2.44,2.61,2.51,0.6,0.88,1947,0.51,304.7,31.28,0,-0.1
28,2022,11,21,2100,5.78,6.39,6.13,24.17,28.31,26.08,2.31,2.64,2.46,0.58,1.04,2053,0.42,300.2,41.84,0,0.05
28,2022,11,21,2200,5.51,5.98,5.76,25.12,28.58,26.87,2.31,2.63,2.47,0.44,0.89,2153,0.32,311.7,42.13,0,0.05
28,2022,11,21,2300,4.32,5.78,5.08,25.87,31.22,28.84,2.26,2.66,2.53,0.48,1,2242,0.4,213.8,33.32,0,0.06
28,2022,11,21,2400,4.42,5.44,5.06,22.96,28.92,26.02,1.97,2.48,2.28,0.41,0.97,2313,0.32,308,37.46,0,0.05
28,2022,11,22,100,5.1,5.65,5.37,22.82,28.17,25.83,2.03,2.47,2.31,0.41,0.96,11,0.33,260.5,35.65,0,0.04
28,2022,11,22,200,4.9,5.78,5.52,20.66,25.6,23.89,1.8,2.3,2.16,0.29,0.51,154,0.13,280,59.45,0,0.06
28,2022,11,22,300,4.56,5.17,4.89,21.33,27.22,24.24,1.88,2.32,2.1,0.31,0.72,220,0.23,258.6,40.34,0,0.06
28,2022,11,22,400,4.56,5.17,4.91,19.23,26.21,23.77,1.65,2.24,2.06,0.33,1.01,331,0.17,249.9,56.73,0,0.05
28,2022,11,22,500,4.5,5.45,4.91,17.2,26.89,22.49,1.54,2.27,1.95,0.48,1.56,423,0.27,252.6,52.99,0,0.05
28,2022,11,22,600,4.19,4.97,4.42,20.45,28.55,24.69,1.7,2.36,2.07,0.37,1.21,510,0.29,223.5,38.07,0,0.06
28,2022,11,22,700,4.16,5.31,4.57,18.69,30.68,26.9,1.66,2.57,2.27,0.92,1.36,628,0.77,225.3,32.58,0.07,0.05
28,2022,11,22,800,4.56,5.82,5.13,18.02,27.5,23.45,1.6,2.36,2.06,0.62,1.12,714,0.38,226.9,50.4,24.41,0.92
28,2022,11,22,900,5.17,5.71,5.4,21.47,35.14,28.89,1.97,3.14,2.59,0.68,1.65,845,0.62,198.1,24.75,96.7,3.55
28,2022,11,22,1000,5.51,6.72,6.08,26,35.08,30.27,2.45,3.29,2.84,0.52,1.12,918,0.27,186.6,57,162.8,6.58
28,2022,11,22,1100,6.72,8.61,7.76,20.18,31.62,26.45,2.13,3.36,2.79,0.79,1.25,1048,0.63,162.3,36.84,352.4,13.38
28,2022,11,22,1200,8.41,10.78,9.32,21.83,32.16,28.31,2.41,3.64,3.32,0.99,1.45,1140,0.82,99.8,33.08,618,22.79
